customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-1176,Male,0,Yes,No,32,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.77,2410.77,No
CUST-1177,Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,99.41,1384.56,Yes
CUST-1178,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.3,2468.09,No
CUST-1179,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,85.44,99.78,No
CUST-1180,Male,0,No,No,10,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.59,753.39,Yes
CUST-1181,Male,0,No,Yes,15,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),47.06,699.8,No
CUST-1182,Female,1,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),30.11,480.79,No
CUST-1183,Male,0,Yes,Yes,9,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,75.97,675.56,No
CUST-1184,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.21,848.54,No
CUST-1185,Male,0,Yes,No,49,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,66.06,3227.2,No
CUST-1186,Female,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.98,1885.55,No
CUST-1187,Male,1,Yes,Yes,39,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.52,2672.49,No
CUST-1188,Male,0,No,Yes,45,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,95.74,4291.75,No
CUST-1189,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,101.39,1931.49,Yes
CUST-1190,Male,0,No,No,41,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,58.83,2414.8,No
CUST-1191,Male,0,No,No,8,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.11,578.42,Yes
CUST-1192,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),109.58,1295.41,Yes
CUST-1193,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,104.86,931.77,No
CUST-1194,Male,0,Yes,Yes,15,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),73.82,1103.53,No
CUST-1195,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,76.68,601.44,Yes
CUST-1196,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),84.49,,No
CUST-1197,Female,1,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),57.32,524.37,No
CUST-1198,Male,1,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),90.47,195.18,No
CUST-1199,Male,0,Yes,Yes,17,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.22,1182.62,No
CUST-1200,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,80.34,87.9,Yes
CUST-1201,Female,0,No,No,2,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.77,165.88,No
CUST-1202,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),87.72,458.02,Yes
CUST-1203,Male,1,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),75.17,1042.82,No
CUST-1204,Female,0,No,Yes,13,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),53.68,688.49,Yes
CUST-1205,Male,0,Yes,No,38,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),57.55,2171.95,No
CUST-1206,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.14,867.91,No
CUST-1207,Female,0,No,No,13,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.21,1013.58,Yes
CUST-1208,Female,0,No,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,102.77,915.74,No
CUST-1209,Male,0,Yes,Yes,9,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),65.93,592.68,Yes
CUST-1210,Male,0,No,No,35,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,71.84,2532.7,No
CUST-1211,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),104.06,122.61,Yes
CUST-1212,Male,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,107.56,9.75,Yes
CUST-1213,Male,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.38,1036.01,No
CUST-1214,Male,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),35.72,550.41,No
CUST-1215,Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),85.13,270.41,No
CUST-1216,Female,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.59,535.95,Yes
CUST-1217,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,88.14,5646.56,No
CUST-1218,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,79.6,3729.27,No
CUST-1219,Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,35.67,1018.07,No
CUST-1220,Male,0,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,97.13,1473.54,No
CUST-1221,Male,1,No,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,100.83,1696.33,No
CUST-1222,Female,0,No,Yes,72,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,63.62,4572.48,No
CUST-1223,Female,0,No,No,72,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,67.24,4840.76,No
CUST-1224,Female,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.91,160.43,No
CUST-1225,Female,0,No,No,39,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,73.45,2880.83,No
CUST-1226,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,83.95,411.23,Yes
CUST-1227,Female,0,No,No,5,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,57.57,268.99,No
CUST-1228,Male,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),26.29,729.57,No
CUST-1229,Male,0,No,No,12,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,67.35,800.66,No
CUST-1230,Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.8,1986.27,No
CUST-1231,Female,0,No,No,2,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,68.41,134.96,No
CUST-1232,Female,0,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.42,472.67,No
CUST-1233,Female,0,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),86.62,5186.84,No
CUST-1234,Female,0,Yes,No,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),81.78,4579.8,No
CUST-1235,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,85.49,332.27,No
CUST-1236,Female,0,No,Yes,10,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),46.88,486.84,No
CUST-1237,Female,0,No,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),67.49,1534.71,Yes
CUST-1238,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.99,118.95,No
CUST-1239,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),110.66,7983.24,No
CUST-1240,Female,0,Yes,Yes,59,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.72,4820.68,Yes
CUST-1241,Male,0,Yes,Yes,4,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,84.65,342.6,Yes
CUST-1242,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),90.61,277.9,No
CUST-1243,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.12,35.08,No
CUST-1244,Male,0,No,No,57,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,60.51,3429.78,No
CUST-1245,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.71,146.06,No
CUST-1246,Male,1,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.94,302.14,Yes
CUST-1247,Male,0,No,No,14,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,59.74,831.57,Yes
CUST-1248,Male,1,No,No,21,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.48,1760.36,No
CUST-1249,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.78,13.23,No
CUST-1250,Female,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),108.29,659.06,No
CUST-1251,Male,0,No,No,64,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.97,4476.41,No
CUST-1252,Female,1,No,No,57,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,79.8,4562.86,No
CUST-1253,Male,0,No,Yes,36,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,96.91,3479.9,Yes
CUST-1254,Male,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,115.17,0.0,Yes
CUST-1255,Male,0,Yes,Yes,9,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,67.27,618.7,Yes
CUST-1256,Male,0,No,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),67.0,1534.05,No
CUST-1257,Female,1,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.5,160.97,No
CUST-1258,Female,0,No,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,95.95,5480.9,No
CUST-1259,Male,0,No,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.64,2372.78,Yes
CUST-1260,Male,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,86.66,84.33,Yes
CUST-1261,Female,1,No,No,57,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,94.18,5358.26,No
CUST-1262,Male,1,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),83.56,6026.89,No
CUST-1263,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),110.02,97.24,No
CUST-1264,Male,0,No,No,18,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,60.26,1101.81,No
CUST-1265,Female,1,No,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,81.61,638.89,Yes
CUST-1266,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,85.34,950.94,No
CUST-1267,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.49,102.93,No
CUST-1268,Male,1,No,Yes,20,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,62.98,1247.04,Yes
CUST-1269,Male,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),35.38,2543.46,No
CUST-1270,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.19,375.9,No
CUST-1271,Female,0,Yes,Yes,2,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),77.1,139.64,Yes
CUST-1272,Female,1,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,89.7,2052.67,Yes
CUST-1273,Female,1,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,82.9,760.8,Yes
CUST-1274,Male,1,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.7,1166.44,No
CUST-1275,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.16,969.98,No
CUST-1276,Male,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),89.12,425.8,No
CUST-1277,Female,1,No,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,93.16,472.13,Yes
CUST-1278,Male,0,Yes,No,35,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,80.31,2825.11,No
CUST-1279,Female,0,No,No,7,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,79.73,575.47,No
CUST-1280,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),90.15,3050.86,Yes
CUST-1281,Female,0,No,Yes,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,101.97,517.78,Yes
CUST-1282,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,113.45,1005.34,No
CUST-1283,Male,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,111.02,1659.4,Yes
CUST-1284,Female,0,No,Yes,68,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.02,3410.64,No
CUST-1285,Male,0,No,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.02,5947.12,No
CUST-1286,Male,0,No,No,5,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,47.87,231.88,Yes
CUST-1287,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.66,241.24,No
CUST-1288,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),37.46,95.04,No
CUST-1289,Female,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.88,1767.57,Yes
CUST-1290,Male,0,No,No,14,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),88.21,1249.96,No
CUST-1291,Male,0,No,Yes,55,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.09,3835.4,No
CUST-1292,Male,0,No,No,63,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,77.72,4904.07,Yes
CUST-1293,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),93.28,1036.82,No
CUST-1294,Female,1,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,85.73,1374.4,Yes
CUST-1295,Female,0,No,No,54,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,58.36,3160.67,Yes
CUST-1296,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,82.26,3214.23,No
CUST-1297,Male,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,79.5,0.0,Yes
CUST-1298,Male,1,Yes,No,9,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.83,695.78,No
CUST-1299,Female,0,Yes,Yes,13,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.09,1097.82,Yes
CUST-1300,Male,1,Yes,No,6,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.25,440.38,Yes
CUST-1301,Male,0,Yes,No,5,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.61,439.1,No
CUST-1302,Male,1,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.47,0.0,No
CUST-1303,Female,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,100.75,2415.92,No
CUST-1304,Female,1,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),31.12,217.7,No
CUST-1305,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),113.53,123.85,Yes
CUST-1306,Female,0,No,No,6,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),61.06,373.07,No
CUST-1307,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,105.14,,Yes
CUST-1308,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,88.04,3969.01,No
CUST-1309,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,100.2,1483.96,Yes
CUST-1310,Female,1,No,Yes,12,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),71.6,870.27,No
CUST-1311,Male,1,No,Yes,72,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,68.58,4926.23,No
CUST-1312,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,69.77,355.11,No
CUST-1313,Male,0,Yes,Yes,5,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,78.71,378.11,Yes
CUST-1314,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),85.09,665.3,No
CUST-1315,Female,0,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,60.41,223.07,No
CUST-1316,Male,0,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.45,285.36,No
CUST-1317,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),94.35,,No
CUST-1318,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),69.09,1514.46,No
CUST-1319,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,92.89,1126.19,Yes
CUST-1320,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.3,5809.54,No
CUST-1321,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,75.12,79.92,No
CUST-1322,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.77,133.33,No
CUST-1323,Female,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),98.17,1943.72,Yes
CUST-1324,Female,1,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,35.22,765.18,No
CUST-1325,Female,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,102.6,0.0,Yes
CUST-1326,Male,0,No,No,12,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,64.55,781.1,Yes
CUST-1327,Male,0,No,Yes,25,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,83.98,2089.44,No
CUST-1328,Female,0,Yes,No,28,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,79.51,2224.29,Yes
CUST-1329,Female,1,No,Yes,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,84.21,2015.18,No
CUST-1330,Male,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Mailed check,63.69,558.94,No
CUST-1331,Male,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),99.06,216.45,Yes
CUST-1332,Female,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.02,368.6,No
